_input_row,candidate_formula,prototype_id,substitution,wyckoff_letter,central_site_index,central_species,central_frac_coords,neighbor_counts_pattern,neighbor_nspecies_pattern,n_detected_shells,shell1_count,shell1_nspecies,shell1_species,shell1_distances_A,shell2_count,shell2_nspecies,shell2_species,shell2_distances_A,shell3_count,shell3_nspecies,shell3_species,shell3_distances_A,shell4_count,shell4_nspecies,shell4_species,shell4_distances_A
19,,,,,23,Ni,"23.000000,0.249897,0.000909",1|2|12|24,1|1|4|4,4,1,1,Co,0.0391,2,1,Co,1.7159;1.7159,12,4,"Co,Fe,Mn,Ti",1.8565;1.8565;1.8577;1.8577;1.8692;1.8692;1.8767;1.8767;1.8897;1.8897;1.8980;1.8980,24,4,"Co,Mn,Ni,Ti",2.5413;2.5413;2.5413;2.5516;2.5516;2.5516;2.5627;2.5627;2.5627;2.5775;2.5775;2.5775;2.6152;2.6152;2.6152;2.6460;2.6460;2.6460;2.6462;2.6462;2.6462;2.6946;2.6946;2.6946
19,,,,,24,Ni,"24.000000,0.748494,0.250976",1|4|12|2,1|2|4|1,4,1,1,Fe,0.1363,4,2,"Mn,Ti",1.6609;1.6609;1.6796;1.6796,12,4,"Co,Fe,Mn,Ti",1.7877;1.7877;1.8208;1.8208;1.8347;1.8347;1.9019;1.9019;1.9384;1.9384;2.0134;2.0134,2,1,Fe,2.1551;2.1551
19,,,,,25,Ni,"25.000000,0.748324,0.751373",1|16|17|3,1|5|4|1,4,1,1,Ti,0.2704,16,5,"Co,Fe,Mn,Ni,Ti",1.7157;1.7157;1.7691;1.7691;1.7988;1.7988;1.8022;1.8022;1.8206;1.8206;1.8271;1.8271;1.8290;1.8290;1.9003;1.9003,17,4,"Co,Fe,Mn,Ni",2.4430;2.4430;2.4689;2.4689;2.4689;2.5420;2.5420;2.5420;2.5814;2.5814;2.5814;2.5908;2.5908;2.5908;2.6142;2.6142;2.6142,3,1,Fe,2.7493;2.7493;2.7493
19,,,,,26,Co,"26.000000,0.009305,0.990843",1|16|6|15,1|4|2|3,4,1,1,Mn,0.2574,16,4,"Co,Mn,Ni,Ti",1.7159;1.7159;1.7493;1.7493;1.7842;1.7842;1.8119;1.8119;1.8482;1.8482;1.8536;1.8536;1.8902;1.8902;1.9491;1.9491,6,2,"Fe,Ti",2.4393;2.4393;2.4393;2.4665;2.4665;2.4665,15,3,"Co,Ni,Ti",2.5813;2.5813;2.5813;2.5814;2.5814;2.5814;2.6094;2.6094;2.6094;2.6843;2.6843;2.6843;2.6853;2.6853;2.6853
19,,,,,27,Co,"27.000000,0.003839,0.748156",1|12|4|23,1|5|2|5,4,1,1,Ni,0.0288,12,5,"Co,Fe,Mn,Ni,Ti",1.6846;1.6846;1.6881;1.6881;1.7240;1.7240;1.7483;1.7483;1.8119;1.8119;1.8206;1.8206,4,2,"Fe,Mn",1.9996;1.9996;2.0178;2.0178,23,5,"Co,Fe,Mn,Ni,Ti",2.4722;2.4722;2.4722;2.4805;2.4805;2.4805;2.5067;2.5067;2.5321;2.5321;2.5321;2.5775;2.5775;2.5775;2.5898;2.5898;2.5898;2.6120;2.6120;2.6120;2.6157;2.6157;2.6157
19,,,,,28,Co,"28.000000,0.749185,0.996161",1|4|6|4,1|1|2|2,4,1,1,Ti,0.1117,4,1,Mn,1.6678;1.6678;1.6787;1.6787,6,2,"Co,Ni",1.8271;1.8271;1.8536;1.8536;1.9019;1.9019,4,2,"Fe,Ti",2.0353;2.0353;2.0763;2.0763
19,,,,,29,Co,"29.000000,0.749227,0.496776",1|18|23|6,1|4|4|3,4,1,1,Fe,0.1399,18,4,"Fe,Mn,Ni,Ti",1.6571;1.6571;1.7019;1.7019;1.7551;1.7551;1.7755;1.7755;1.8036;1.8036;1.8347;1.8347;1.8434;1.8434;1.9003;1.9003;1.9900;1.9900,23,4,"Co,Mn,Ni,Ti",2.4498;2.4498;2.4947;2.4947;2.4947;2.5255;2.5255;2.5255;2.5286;2.5286;2.5286;2.5739;2.5739;2.5739;2.6120;2.6120;2.6120;2.6327;2.6327;2.6327;2.6378;2.6378;2.6378,6,3,"Fe,Mn,Ti",3.4708;3.4708;3.5577;3.5577;3.6160;3.6160
19,,,,,30,Co,"30.000000,0.254430,0.003864",1|14|23|2,1|4|4|1,4,1,1,Ni,0.0391,14,4,"Co,Fe,Mn,Ti",1.7493;1.7493;1.8360;1.8360;1.8470;1.8470;1.8579;1.8579;1.8790;1.8790;1.9001;1.9001;1.9292;1.9292,23,4,"Co,Mn,Ni,Ti",2.5353;2.5353;2.5353;2.5689;2.5689;2.5689;2.5898;2.5898;2.5898;2.6075;2.6075;2.6075;2.6157;2.6157;2.6157;2.6236;2.6236;2.6410;2.6410;2.6410;2.6567;2.6567;2.6567,2,1,Fe,3.3993;3.3993
19,,,,,31,Co,"31.000000,0.248992,0.249794",1|16|2|2,1|5|1|1,4,1,1,Ti,0.0316,16,5,"Co,Fe,Mn,Ni,Ti",1.7452;1.7452;1.7864;1.7864;1.8360;1.8360;1.8577;1.8577;1.8728;1.8728;1.8806;1.8806;1.8880;1.8880;1.8980;1.8980,2,1,Fe,2.0472;2.0472,2,1,Fe,2.4195;2.4195
20,,,,,0,Cr,"0.000000,0.499442,-0.009531",1|16|21|3,1|5|5|1,4,1,1,Ni,0.0767,16,5,"Co,Cr,Fe,Mn,Ni",1.6889;1.6889;1.7053;1.7053;1.7747;1.7747;1.7759;1.7759;1.7941;1.7941;1.7945;1.7945;1.8115;1.8115;1.8386;1.8386,21,5,"Co,Cr,Fe,Mn,Ni",2.4214;2.4214;2.4214;2.4636;2.4636;2.4636;2.4667;2.4667;2.4667;2.4758;2.4758;2.4758;2.5016;2.5016;2.5016;2.5097;2.5097;2.5097;2.5264;2.5264;2.5264,3,1,Cr,2.6412;2.6412;2.6412
20,,,,,1,Cr,"1.000000,0.504637,0.503515",1|16|24|8,1|5|5|3,4,1,1,Mn,0.0252,16,5,"Co,Cr,Fe,Mn,Ni",1.7238;1.7238;1.7301;1.7301;1.7401;1.7401;1.7721;1.7721;1.7736;1.7736;1.7968;1.7968;1.8007;1.8007;1.8278;1.8278,24,5,"Co,Cr,Fe,Mn,Ni",2.4296;2.4296;2.4296;2.4643;2.4643;2.4643;2.4981;2.4981;2.4981;2.5247;2.5247;2.5247;2.5251;2.5251;2.5251;2.5274;2.5274;2.5274;2.5279;2.5279;2.5279;2.6078;2.6078;2.6078,8,3,"Cr,Fe,Ni",3.4290;3.4290;3.4842;3.4842;3.5057;3.5057;3.5235;3.5235
20,,,,,2,Cr,"2.000000,-0.007454,0.511095",1|14|24|10,1|4|5|4,4,1,1,Fe,0.0965,14,4,"Co,Fe,Mn,Ni",1.6886;1.6886;1.7126;1.7126;1.7575;1.7575;1.8226;1.8226;1.8310;1.8310;1.8404;1.8404;1.8609;1.8609,24,5,"Co,Cr,Fe,Mn,Ni",2.4201;2.4201;2.4201;2.4325;2.4325;2.4325;2.4650;2.4650;2.4650;2.5095;2.5095;2.5095;2.5300;2.5300;2.5300;2.5382;2.5382;2.5382;2.5629;2.5629;2.5629;2.6623;2.6623;2.6623,10,4,"Cr,Fe,Mn,Ni",3.4317;3.4317;3.4551;3.4551;3.4643;3.4643;3.4842;3.4842;3.5100;3.5100
20,,,,,3,Cr,"3.000000,0.503180,0.251604",1|16|24|3,1|4|4|1,4,1,1,Fe,0.0278,16,4,"Co,Cr,Mn,Ni",1.7406;1.7406;1.7586;1.7586;1.7602;1.7602;1.7620;1.7620;1.7736;1.7736;1.8226;1.8226;1.8386;1.8386;1.8560;1.8560,24,4,"Co,Fe,Mn,Ni",2.4397;2.4397;2.4397;2.4765;2.4765;2.4765;2.5033;2.5033;2.5033;2.5125;2.5125;2.5125;2.5334;2.5334;2.5334;2.5358;2.5358;2.5358;2.5385;2.5385;2.5385;2.5516;2.5516;2.5516,3,1,Fe,3.3531;3.3531;3.3531
20,,,,,4,Cr,"4.000000,0.243444,0.259286",1|16|24|3,1|5|4|1,4,1,1,Cr,0.1551,16,5,"Co,Cr,Fe,Mn,Ni",1.7008;1.7008;1.7527;1.7527;1.7550;1.7550;1.7559;1.7559;1.8212;1.8212;1.8505;1.8505;1.8510;1.8510;1.8560;1.8560,24,4,"Cr,Fe,Mn,Ni",2.4404;2.4404;2.4404;2.4937;2.4937;2.4937;2.5178;2.5178;2.5178;2.5274;2.5274;2.5274;2.5300;2.5300;2.5300;2.5321;2.5321;2.5321;2.5848;2.5848;2.5848;2.6412;2.6412;2.6412,3,1,Fe,3.0464;3.0464;3.0464
20,,,,,5,Cr,"5.000000,0.248220,0.237833",1|16|24|3,1|5|4|1,4,1,1,Cr,0.1551,16,5,"Co,Cr,Fe,Mn,Ni",1.6692;1.6692;1.6991;1.6991;1.7886;1.7886;1.7924;1.7924;1.8148;1.8148;1.8226;1.8226;1.8517;1.8517;1.9062;1.9062,24,4,"Cr,Fe,Mn,Ni",2.4115;2.4115;2.4115;2.4351;2.4351;2.4351;2.4550;2.4550;2.4550;2.5097;2.5097;2.5097;2.5716;2.5716;2.5716;2.6078;2.6078;2.6078;2.6112;2.6112;2.6112;2.6623;2.6623;2.6623,3,1,Fe,2.9875;2.9875;2.9875
20,,,,,6,Mn,"6.000000,0.001766,0.001798",1|1|14|24,1|1|4|5,4,1,1,Ni,0.0255,1,1,Fe,0.7267,14,4,"Co,Fe,Mn,Ni",1.7466;1.7466;1.7644;1.7644;1.7665;1.7665;1.7802;1.7802;1.7808;1.7808;1.7930;1.7930;1.7964;1.7964,24,5,"Co,Cr,Fe,Mn,Ni",2.4115;2.4115;2.4115;2.4937;2.4937;2.4937;2.5000;2.5000;2.5000;2.5041;2.5041;2.5041;2.5081;2.5081;2.5081;2.5144;2.5144;2.5144;2.5420;2.5420;2.5420;2.5428;2.5428;2.5428
20,,,,,7,Mn,"7.000000,0.507451,0.501369",1|16|24|8,1|5|5|3,4,1,1,Cr,0.0252,16,5,"Co,Cr,Fe,Mn,Ni",1.7095;1.7095;1.7394;1.7394;1.7519;1.7519;1.7557;1.7557;1.7586;1.7586;1.7857;1.7857;1.8174;1.8174;1.8479;1.8479,24,5,"Co,Cr,Fe,Mn,Ni",2.4260;2.4260;2.4260;2.4609;2.4609;2.4609;2.5002;2.5002;2.5002;2.5030;2.5030;2.5030;2.5232;2.5232;2.5232;2.5321;2.5321;2.5321;2.5498;2.5498;2.5498;2.6112;2.6112;2.6112,8,3,"Cr,Fe,Ni",3.4446;3.4446;3.4643;3.4643;3.5032;3.5032;3.5206;3.5206
20,,,,,8,Mn,"8.000000,-0.001884,0.249811",1|18|24|6,1|5|4|3,4,1,1,Fe,0.0179,18,5,"Co,Cr,Fe,Mn,Ni",1.7466;1.7466;1.7516;1.7516;1.7527;1.7527;1.7697;1.7697;1.7749;1.7749;1.7886;1.7886;1.7952;1.7952;1.8404;1.8404;1.8884;1.8884,24,4,"Co,Fe,Mn,Ni",2.4529;2.4529;2.4529;2.5056;2.5056;2.5056;2.5069;2.5069;2.5069;2.5095;2.5095;2.5095;2.5098;2.5098;2.5098;2.5266;2.5266;2.5266;2.5476;2.5476;2.5476;2.5661;2.5661;2.5661,6,3,"Cr,Fe,Ni",3.5127;3.5127;3.5345;3.5345;3.5410;3.5410
20,,,,,9,Mn,"9.000000,0.750291,0.006685",1|1|4|12,1|1|2|5,4,1,1,Fe,0.0843,1,1,Fe,1.0705,4,2,"Co,Mn",1.6711;1.6711;1.6860;1.6860,12,5,"Co,Cr,Fe,Mn,Ni",1.7866;1.7866;1.7938;1.7938;1.7941;1.7941;1.7956;1.7956;1.7964;1.7964;1.8294;1.8294
20,,,,,10,Mn,"10.000000,0.253110,0.508559",1|16|21|8,1|5|5|2,4,1,1,Ni,0.0627,16,5,"Co,Cr,Fe,Mn,Ni",1.6689;1.6689;1.7207;1.7207;1.7559;1.7559;1.7968;1.7968;1.8174;1.8174;1.8226;1.8226;1.8609;1.8609;1.9062;1.9062,21,5,"Co,Cr,Fe,Mn,Ni",2.4390;2.4390;2.4390;2.4572;2.4572;2.4572;2.5034;2.5034;2.5034;2.5516;2.5516;2.5516;2.5556;2.5556;2.5556;2.5661;2.5661;2.5661;2.5663;2.5663;2.5663,8,2,"Co,Ni",3.4360;3.4360;3.4659;3.4659;3.5268;3.5268;3.5687;3.5687
20,,,,,11,Mn,"11.000000,0.749562,0.246139",1|16|2|24,1|4|1|4,4,1,1,Co,0.0251,16,4,"Co,Cr,Fe,Mn",1.6860;1.6860;1.7602;1.7602;1.7626;1.7626;1.7663;1.7663;1.7703;1.7703;1.7724;1.7724;1.7749;1.7749;1.8095;1.8095,2,1,Fe,2.0458;2.0458,24,4,"Cr,Fe,Mn,Ni",2.4745;2.4745;2.4745;2.5000;2.5000;2.5000;2.5019;2.5019;2.5019;2.5030;2.5030;2.5030;2.5085;2.5085;2.5085;2.5264;2.5264;2.5264;2.5279;2.5279;2.5279;2.5382;2.5382;2.5382
20,,,,,12,Fe,"12.000000,-0.002006,0.498590",1|14|24|10,1|4|5|4,4,1,1,Cr,0.0965,14,4,"Co,Fe,Mn,Ni",1.7339;1.7339;1.7516;1.7516;1.7516;1.7516;1.7765;1.7765;1.7901;1.7901;1.7941;1.7941;1.8226;1.8226,24,5,"Co,Cr,Fe,Mn,Ni",2.4404;2.4404;2.4404;2.4963;2.4963;2.4963;2.5019;2.5019;2.5019;2.5096;2.5096;2.5096;2.5224;2.5224;2.5224;2.5267;2.5267;2.5267;2.5418;2.5418;2.5418;2.5716;2.5716;2.5716,10,4,"Cr,Fe,Mn,Ni",3.4981;3.4981;3.5032;3.5032;3.5196;3.5196;3.5235;3.5235;3.5744;3.5744
20,,,,,13,Fe,"13.000000,-8.100000,-5.000000",2|2|6|8,2|2|3|3,4,2,2,"Mn,Ni",0.7163;0.7267,2,2,"Fe,Mn",1.0664;1.0705,6,3,"Fe,Mn,Ni",1.8884;1.8884;1.8942;1.8942;1.9039;1.9039,8,3,"Co,Fe,Mn",2.0437;2.0437;2.0443;2.0443;2.0458;2.0458;2.0811;2.0811
20,,,,,14,Fe,"14.000000,0.501433,0.748293",1|16|24|2,1|5|4|1,4,1,1,Co,0.0190,16,5,"Co,Cr,Fe,Mn,Ni",1.7053;1.7053;1.7238;1.7238;1.7394;1.7394;1.7585;1.7585;1.7739;1.7739;1.7784;1.7784;1.7819;1.7819;1.7910;1.7910,24,4,"Co,Fe,Mn,Ni",2.4390;2.4390;2.4390;2.4766;2.4766;2.4766;2.4993;2.4993;2.4993;2.4995;2.4995;2.4995;2.5020;2.5020;2.5020;2.5099;2.5099;2.5099;2.5309;2.5309;2.5309;2.5337;2.5337;2.5337,2,1,Fe,3.3416;3.3416
20,,,,,15,Fe,"15.000000,-0.002265,0.252324",1|18|24|6,1|5|4|3,4,1,1,Mn,0.0179,18,5,"Co,Cr,Fe,Mn,Ni",1.7339;1.7339;1.7550;1.7550;1.7644;1.7644;1.7724;1.7724;1.7874;1.7874;1.7924;1.7924;1.7928;1.7928;1.8226;1.8226;1.9039;1.9039,24,4,"Co,Fe,Mn,Ni",2.4633;2.4633;2.4633;2.4926;2.4926;2.4926;2.4949;2.4949;2.4949;2.4952;2.4952;2.4952;2.5205;2.5205;2.5205;2.5410;2.5410;2.5410;2.5556;2.5556;2.5556;2.5620;2.5620;2.5620,6,3,"Cr,Fe,Ni",3.5104;3.5104;3.5316;3.5316;3.5383;3.5383
20,,,,,16,Fe,"16.000000,0.502242,0.247762",1|16|24|3,1|4|4|1,4,1,1,Cr,0.0278,16,4,"Co,Cr,Mn,Ni",1.7349;1.7349;1.7465;1.7465;1.7663;1.7663;1.7857;1.7857;1.8007;1.8007;1.8115;1.8115;1.8148;1.8148;1.8505;1.8505,24,4,"Co,Fe,Mn,Ni",2.4625;2.4625;2.4625;2.4635;2.4635;2.4635;2.4889;2.4889;2.4889;2.5097;2.5097;2.5097;2.5239;2.5239;2.5239;2.5271;2.5271;2.5271;2.5499;2.5499;2.5499;2.5663;2.5663;2.5663,3,1,Fe,3.3445;3.3445;3.3445
20,,,,,17,Fe,"17.000000,0.750726,-0.005277",1|1|16|21,1|1|5|5,4,1,1,Mn,0.0843,1,1,Fe,1.0664,16,5,"Co,Cr,Fe,Mn,Ni",1.7113;1.7113;1.7451;1.7451;1.7554;1.7554;1.7703;1.7703;1.7821;1.7821;1.7930;1.7930;1.7945;1.7945;1.7978;1.7978,21,5,"Co,Cr,Fe,Mn,Ni",2.4584;2.4584;2.4584;2.4739;2.4739;2.4739;2.4766;2.4766;2.4766;2.5098;2.5098;2.5098;2.5205;2.5205;2.5205;2.5239;2.5239;2.5239;2.5385;2.5385;2.5385
20,,,,,18,Fe,"18.000000,0.749838,0.751661",1|14|2|24,1|4|1|4,4,1,1,Co,0.0371,14,4,"Co,Fe,Mn,Ni",1.7113;1.7113;1.7500;1.7500;1.7645;1.7645;1.7739;1.7739;1.7749;1.7749;1.7956;1.7956;1.7969;1.7969,2,1,Fe,2.0443;2.0443,24,4,"Cr,Fe,Mn,Ni",2.4325;2.4325;2.4325;2.4609;2.4609;2.4609;2.4636;2.4636;2.4636;2.4643;2.4643;2.4643;2.4844;2.4844;2.4844;2.5081;2.5081;2.5081;2.5187;2.5187;2.5187;2.5224;2.5224;2.5224
20,,,,,19,Ni,"19.000000,0.000282,-0.001508",1|1|14|24,1|1|4|5,4,1,1,Mn,0.0255,1,1,Fe,0.7163,14,4,"Co,Fe,Mn,Ni",1.7432;1.7432;1.7697;1.7697;1.7821;1.7821;1.7866;1.7866;1.7874;1.7874;1.7907;1.7907;1.7909;1.7909,24,5,"Co,Cr,Fe,Mn,Ni",2.4351;2.4351;2.4351;2.4844;2.4844;2.4844;2.5058;2.5058;2.5058;2.5085;2.5085;2.5085;2.5124;2.5124;2.5124;2.5178;2.5178;2.5178;2.5190;2.5190;2.5190;2.5329;2.5329;2.5329
20,,,,,20,Ni,"20.000000,0.499112,0.001352",1|16|24|2,1|5|5|1,4,1,1,Cr,0.0767,16,5,"Co,Cr,Fe,Mn,Ni",1.7349;1.7349;1.7620;1.7620;1.7656;1.7656;1.7715;1.7715;1.7715;1.7715;1.7819;1.7819;1.7938;1.7938;1.7978;1.7978,24,5,"Co,Cr,Fe,Mn,Ni",2.4496;2.4496;2.4496;2.4550;2.4550;2.4550;2.4728;2.4728;2.4728;2.4745;2.4745;2.4745;2.5187;2.5187;2.5187;2.5188;2.5188;2.5188;2.5316;2.5316;2.5316;2.5848;2.5848;2.5848,2,1,Fe,2.8629;2.8629
20,,,,,21,Ni,"21.000000,-0.001623,0.750902",18|24|8|16,5|4|3|4,4,18,5,"Co,Cr,Fe,Mn,Ni",1.6886;1.6886;1.7432;1.7432;1.7665;1.7665;1.7749;1.7749;1.7765;1.7765;1.7904;1.7904;1.8021;1.8021;1.8145;1.8145;1.8942;1.8942,24,4,"Co,Fe,Mn,Ni",2.4643;2.4643;2.4643;2.4739;2.4739;2.4739;2.4900;2.4900;2.4900;2.5034;2.5034;2.5034;2.5107;2.5107;2.5107;2.5183;2.5183;2.5183;2.5279;2.5279;2.5279;2.5357;2.5357;2.5357,8,3,"Co,Fe,Mn",3.5104;3.5104;3.5127;3.5127;3.5393;3.5393;3.5486;3.5486,16,4,"Co,Cr,Mn,Ni",3.8530;3.8530;3.8903;3.8903;3.9096;3.9096;3.9209;3.9209;3.9211;3.9211;3.9253;3.9253;3.9443;3.9443;3.9751;3.9751
20,,,,,22,Ni,"22.000000,0.248676,0.500836",1|16|21|8,1|5|5|2,4,1,1,Mn,0.0627,16,5,"Co,Cr,Fe,Mn,Ni",1.7008;1.7008;1.7230;1.7230;1.7751;1.7751;1.7901;1.7901;1.8278;1.8278;1.8310;1.8310;1.8479;1.8479;1.8517;1.8517,21,5,"Co,Cr,Fe,Mn,Ni",2.4952;2.4952;2.4952;2.4993;2.4993;2.4993;2.5056;2.5056;2.5056;2.5174;2.5174;2.5174;2.5183;2.5183;2.5183;2.5358;2.5358;2.5358;2.5499;2.5499;2.5499,8,2,"Co,Ni",3.4902;3.4902;3.5200;3.5200;3.5414;3.5414;3.5572;3.5572
20,,,,,23,Ni,"23.000000,0.251045,-0.003445",1|16|23|8,1|4|5|3,4,1,1,Co,0.0298,16,4,"Co,Cr,Mn,Ni",1.6991;1.6991;1.7153;1.7153;1.7673;1.7673;1.7715;1.7715;1.7747;1.7747;1.7808;1.7808;1.7909;1.7909;1.8510;1.8510,23,5,"Co,Cr,Fe,Mn,Ni",2.4900;2.4900;2.4900;2.5050;2.5050;2.5050;2.5072;2.5072;2.5097;2.5097;2.5097;2.5099;2.5099;2.5099;2.5334;2.5334;2.5334;2.5476;2.5476;2.5476;2.5620;2.5620;2.5620,8,3,"Fe,Mn,Ni",3.4360;3.4360;3.4902;3.4902;3.5654;3.5654;3.5684;3.5684
20,,,,,24,Ni,"24.000000,0.250632,0.745552",1|14|24|3,1|4|4|1,4,1,1,Co,0.0536,14,4,"Co,Fe,Mn,Ni",1.6689;1.6689;1.7230;1.7230;1.7673;1.7673;1.7910;1.7910;1.7971;1.7971;1.8005;1.8005;1.8021;1.8021,24,4,"Cr,Fe,Mn,Ni",2.4650;2.4650;2.4650;2.4667;2.4667;2.4667;2.4963;2.4963;2.4963;2.4981;2.4981;2.4981;2.5188;2.5188;2.5188;2.5232;2.5232;2.5232;2.5329;2.5329;2.5329;2.5420;2.5420;2.5420,3,1,Fe,3.0897;3.0897;3.0897
20,,,,,25,Co,"25.000000,0.502746,0.750644",1|16|24|2,1|5|4|1,4,1,1,Fe,0.0190,16,5,"Co,Cr,Fe,Mn,Ni",1.6889;1.6889;1.7401;1.7401;1.7494;1.7494;1.7557;1.7557;1.7645;1.7645;1.7656;1.7656;1.7874;1.7874;1.8005;1.8005,24,4,"Co,Fe,Mn,Ni",2.4572;2.4572;2.4572;2.4584;2.4584;2.4584;2.5043;2.5043;2.5043;2.5050;2.5050;2.5050;2.5072;2.5072;2.5072;2.5154;2.5154;2.5154;2.5174;2.5174;2.5174;2.5259;2.5259;2.5259,2,1,Fe,3.3250;3.3250
20,,,,,26,Co,"26.000000,0.251043,0.000794",1|16|23|8,1|4|5|3,4,1,1,Ni,0.0298,16,4,"Co,Cr,Mn,Ni",1.6692;1.6692;1.7452;1.7452;1.7715;1.7715;1.7759;1.7759;1.7802;1.7802;1.7907;1.7907;1.7971;1.7971;1.8212;1.8212,23,5,"Co,Cr,Fe,Mn,Ni",2.4889;2.4889;2.4889;2.5068;2.5068;2.5107;2.5107;2.5107;2.5125;2.5125;2.5125;2.5259;2.5259;2.5259;2.5266;2.5266;2.5266;2.5309;2.5309;2.5309;2.5410;2.5410;2.5410,8,3,"Fe,Mn,Ni",3.4659;3.4659;3.5200;3.5200;3.5651;3.5651;3.5689;3.5689
20,,,,,27,Co,"27.000000,0.752787,0.503145",1|16|21|10,1|4|5|3,4,1,1,Co,0.0636,16,4,"Co,Cr,Fe,Mn",1.7126;1.7126;1.7166;1.7166;1.7500;1.7500;1.7516;1.7516;1.7519;1.7519;1.7721;1.7721;1.8095;1.8095;1.8249;1.8249,21,5,"Co,Cr,Fe,Mn,Ni",2.4643;2.4643;2.4643;2.4949;2.4949;2.4949;2.4995;2.4995;2.4995;2.5033;2.5033;2.5033;2.5043;2.5043;2.5043;2.5095;2.5095;2.5095;2.5271;2.5271;2.5271,10,3,"Fe,Mn,Ni",3.4613;3.4613;3.4954;3.4954;3.5414;3.5414;3.5687;3.5687;3.6453;3.6453
20,,,,,28,Co,"28.000000,0.746753,0.496447",1|16|21|8,1|4|5|3,4,1,1,Co,0.0636,16,4,"Co,Cr,Fe,Mn",1.7095;1.7095;1.7301;1.7301;1.7575;1.7575;1.7626;1.7626;1.7631;1.7631;1.7776;1.7776;1.7941;1.7941;1.7969;1.7969,21,5,"Co,Cr,Fe,Mn,Ni",2.4397;2.4397;2.4397;2.4635;2.4635;2.4635;2.4926;2.4926;2.4926;2.5020;2.5020;2.5020;2.5069;2.5069;2.5069;2.5072;2.5072;2.5072;2.5279;2.5279;2.5279,8,3,"Fe,Mn,Ni",3.4486;3.4486;3.5082;3.5082;3.5268;3.5268;3.5572;3.5572
20,,,,,29,Co,"29.000000,0.746756,0.243981",1|16|2|24,1|4|1|4,4,1,1,Mn,0.0251,16,4,"Co,Cr,Fe,Mn",1.6711;1.6711;1.7406;1.7406;1.7465;1.7465;1.7554;1.7554;1.7776;1.7776;1.7928;1.7928;1.7952;1.7952;1.8249;1.8249,2,1,Fe,2.0437;2.0437,24,4,"Cr,Fe,Mn,Ni",2.4496;2.4496;2.4496;2.5002;2.5002;2.5002;2.5016;2.5016;2.5016;2.5041;2.5041;2.5041;2.5124;2.5124;2.5124;2.5251;2.5251;2.5251;2.5267;2.5267;2.5267;2.5629;2.5629;2.5629
20,,,,,30,Co,"30.000000,0.252473,0.752946",1|14|24|3,1|4|4|1,4,1,1,Ni,0.0536,14,4,"Co,Fe,Mn,Ni",1.7153;1.7153;1.7207;1.7207;1.7452;1.7452;1.7751;1.7751;1.7784;1.7784;1.7874;1.7874;1.8145;1.8145,24,4,"Cr,Fe,Mn,Ni",2.4214;2.4214;2.4214;2.4728;2.4728;2.4728;2.5058;2.5058;2.5058;2.5095;2.5095;2.5095;2.5144;2.5144;2.5144;2.5247;2.5247;2.5247;2.5418;2.5418;2.5418;2.5498;2.5498;2.5498,3,1,Fe,3.0703;3.0703;3.0703
20,,,,,31,Co,"31.000000,0.747667,0.746858",1|14|2|24,1|4|1|4,4,1,1,Fe,0.0371,14,4,"Co,Fe,Mn,Ni",1.7166;1.7166;1.7451;1.7451;1.7494;1.7494;1.7585;1.7585;1.7631;1.7631;1.7904;1.7904;1.8294;1.8294,2,1,Fe,2.0811;2.0811,24,4,"Cr,Fe,Mn,Ni",2.4201;2.4201;2.4201;2.4260;2.4260;2.4260;2.4296;2.4296;2.4296;2.4758;2.4758;2.4758;2.5096;2.5096;2.5096;2.5190;2.5190;2.5190;2.5316;2.5316;2.5316;2.5428;2.5428;2.5428
21,,,,,0,Fe,"0.000000,0.505397,0.486116",1|16|12|12,1|5|4|4,4,1,1,Cu,0.1409,16,5,"Co,Cu,Fe,Ni,Zn",1.7194;1.7194;1.7210;1.7210;1.7800;1.7800;1.7861;1.7861;1.8510;1.8510;1.8579;1.8579;1.9026;1.9026;1.9109;1.9109,12,4,"Co,Fe,Ni,Zn",2.3901;2.3901;2.3901;2.4085;2.4085;2.4085;2.4734;2.4734;2.4734;2.4805;2.4805;2.4805,12,4,"Co,Fe,Ni,Zn",2.6108;2.6108;2.6108;2.6365;2.6365;2.6365;2.6370;2.6370;2.6370;2.6938;2.6938;2.6938
21,,,,,1,Fe,"1.000000,0.005936,0.252599",1|16|24|8,1|4|4|3,4,1,1,Zn,0.0792,16,4,"Co,Fe,Ni,Zn",1.7708;1.7708;1.8019;1.8019;1.8299;1.8299;1.8321;1.8321;1.8350;1.8350;1.8848;1.8848;1.8877;1.8877;1.9606;1.9606,24,4,"Co,Cu,Fe,Ni",2.5063;2.5063;2.5063;2.5466;2.5466;2.5466;2.5527;2.5527;2.5527;2.5806;2.5806;2.5806;2.5849;2.5849;2.5849;2.5900;2.5900;2.5900;2.6053;2.6053;2.6053;2.6805;2.6805;2.6805,8,3,"Co,Cu,Fe",3.5505;3.5505;3.5619;3.5619;3.5811;3.5811;3.5913;3.5913
